dwt_mean,dwt_max,dwt_min,dwt_median,dwt_q1,dwt_q3,dwt_iqr,mfcc_mean,mfcc_std,mfcc_max,mfcc_median,mfcc_var,mfcc_skew,mfcc_kurtosis,mfcc_q1,mfcc_q3,mfcc_iqr,mfcc_range,cqt_mean,cqt_min,cqt_median,cqt_var,cqt_kurtosis,cqt_q1,cqt_q3,cqt_iqr,cqt_range,chroma_mean,chroma_std,chroma_max,chroma_min,chroma_median,chroma_var,chroma_skew,chroma_kurtosis,chroma_q1,chroma_q3,chroma_iqr,chroma_range,rms_mean,rms_std,rms_max,rms_min,rms_median,rms_var,rms_skew,rms_kurtosis,rms_q1,rms_q3,rms_range,shannon_entropy,audio_type
4.5297062e-07,0.005074848,-0.0037547494,7.9752795e-08,-2.6394795e-05,2.7889455e-05,5.428425129139214e-05,-82.5994,297.83673,132.38855,0.17826448,88706.72,-3.1693347,8.070586,-2.7973657,4.699087,7.496452808380127,1263.7594,0.000100351106,8.399212e-11,9.78008e-06,6.146929e-08,33.775173,4.7646324e-07,7.388863e-05,7.341216872447376e-05,0.0037713638,0.59349155,0.24748184,1.0,0.02085799,0.58931744,0.061247263,-0.086075015,-0.7496152,0.41319263,0.78472483,0.3715321645140648,0.979142,7.72723e-05,8.21638e-05,0.00059127185,3.0727438e-06,6.264994e-05,6.750891e-09,3.9786615,20.844784,3.0676252e-05,9.168663e-05,0.0005881991,7.9250255,normal
1.2710202e-08,0.016661085,-0.026244096,-4.698829e-11,-2.0924861e-05,2.1460894e-05,4.238575456838589e-05,-82.37453,292.2387,184.04294,0.0,85403.47,-3.1623783,8.064704,-7.822953,4.4764757,12.299428939819336,1315.4138,0.0002138351,2.4087514e-13,1.8295797e-05,6.5248065e-07,213.42525,1.274502e-06,9.9262914e-05,9.798841193742192e-05,0.019199403,0.409206,0.32500014,1.0,0.0017206022,0.33990356,0.10562509,0.4794247,-1.0885068,0.11317016,0.67610836,0.562938179820776,0.9982794,0.00019209481,0.0002865834,0.0019869932,1.5634768e-06,0.00012824425,8.213006e-08,4.3857794,22.86042,6.305069e-05,0.00018879255,0.0019854298,6.576825,normal
4.0572164e-08,0.006839907,-0.0068828436,-6.1733635e-10,-1.9133482e-05,1.5215259e-05,3.434874133745325e-05,-82.808876,299.55142,90.94658,0.53883195,89731.055,-3.1716774,8.072721,-0.5596358,4.8255434,5.385179221630096,1222.3174,0.00012896361,1.3935819e-12,5.4036004e-06,1.5280361e-07,27.468565,4.0212473e-07,3.761692e-05,3.7214796229534386e-05,0.0048471424,0.57257885,0.26823494,1.0,0.007888135,0.5604248,0.07194998,-0.015412336,-0.9775317,0.3703937,0.79316723,0.4227735623717308,0.99211186,9.7561155e-05,6.631369e-05,0.00028638123,2.7834596e-06,9.757587e-05,4.3975055e-09,0.45268586,-0.24607038,3.31328e-05,0.00014103895,0.00028359776,8.363319,normal
2.1261204e-08,0.0062910216,-0.006252308,-6.8431527e-09,-3.17069e-05,2.8548979e-05,6.025587799740606e-05,-81.83885,300.58472,88.194885,2.1462998,90351.18,-3.172617,8.074614,0.0,6.7349515,6.734951496124268,1219.5657,0.00011631308,7.2263923e-13,3.4226753e-06,1.2137039e-07,31.400005,4.472708e-07,3.6788282e-05,3.6341012261686956e-05,0.004420522,0.60740924,0.2511278,1.0,0.0018931706,0.601622,0.06306518,-0.15912588,-0.7616749,0.4250818,0.8051116,0.3800297752022743,0.99810684,7.75653e-05,6.7709756e-05,0.00027119005,1.432384e-06,5.964483e-05,4.584611e-09,0.7927864,-0.3823068,1.8503008e-05,0.00012344602,0.00026975767,8.46025,normal
1.4532965e-06,0.00879851,-0.015254064,-5.9909785e-12,-5.5060877e-06,5.5924015e-06,1.1098489380856336e-05,-83.826866,297.83783,130.18759,0.0,88707.37,-3.1706843,8.076257,-1.8437443,3.1349301,4.978674411773682,1261.5585,0.00011088764,1.9210216e-15,3.2415633e-06,2.0157512e-07,168.2139,1.5687039e-07,3.4032946e-05,3.387607484484079e-05,0.010528657,0.4970393,0.30516058,1.0,0.0004019182,0.4824028,0.09312298,0.13602668,-1.1758759,0.2339159,0.7536967,0.5197807624936104,0.9995981,8.4982086e-05,0.000115690695,0.0007669545,7.109101e-08,4.4790584e-05,1.3384337e-08,3.232119,14.418137,1.0846372e-05,0.00012038193,0.00076688343,7.5688963,normal
5.481086e-08,0.0050308607,-0.006893451,-1.281095e-09,-2.5307303e-05,2.3969566e-05,4.927686995870317e-05,-82.53494,296.24133,119.48378,0.0,87758.93,-3.167941,8.068727,-4.2426615,4.542656,8.785317420959473,1250.8546,0.00012885306,4.4402253e-13,1.1421424e-05,1.3297907e-07,56.17299,5.6286325e-07,7.742794e-05,7.686507460391567e-05,0.006396045,0.5079147,0.29833052,1.0,0.00015288433,0.48804337,0.08900109,0.13840999,-1.1598407,0.24781033,0.75257844,0.5047681033611298,0.9998471,9.375272e-05,7.796484e-05,0.00042417907,7.6683335e-07,7.2530594e-05,6.078517e-09,1.7489238,3.9216323,3.6373116e-05,0.00013392881,0.00042341225,8.973224,normal
2.419687e-07,0.008115459,-0.0072923102,-1.0080864e-10,-1.9341773e-05,1.8110451e-05,3.745222511497559e-05,-82.78635,299.81708,142.97632,0.1421808,89890.29,-3.1709309,8.071593,0.0,3.95502,3.955019950866699,1274.3472,0.00016842286,7.0909407e-12,1.9404433e-06,3.9267965e-07,249.2847,2.0547647e-07,3.85583e-05,3.8352824258680585e-05,0.018790124,0.65393376,0.23107406,1.0,0.055878837,0.65964925,0.053395223,-0.2767817,-0.740757,0.49465302,0.8420136,0.34736060351133347,0.9441212,0.00014432336,0.00013052383,0.000864058,4.289368e-06,0.00015251763,1.7036468e-08,2.404554,10.7885,2.2840413e-05,0.0001981587,0.0008597686,7.1948767,normal
2.7653755e-06,0.26860884,-0.3074234,-5.3233327e-11,-2.4513434e-05,2.326194e-05,4.7775374241609825e-05,-71.37678,255.61739,193.72931,0.0,65340.246,-3.1710427,8.078403,0.0,1.4385076,1.4385075569152832,1158.3221,0.0009084289,4.598729e-13,4.0250006e-06,5.9128462e-05,365.3646,1.8827699e-07,8.41683e-05,8.398002252718584e-05,0.2338556,0.5705079,0.28487575,1.0,0.006279868,0.58512366,0.0811542,-0.14461304,-1.0950682,0.3414524,0.8089992,0.4675467684864998,0.9937201,0.0007092361,0.002784381,0.02165782,1.3481786e-06,0.000118618875,7.752777e-06,7.034772,49.35269,4.565876e-05,0.0003455213,0.021656472,5.31946,normal
5.0697306e-08,0.07136961,-0.08807677,-2.7256777e-10,-4.1890322e-05,3.9941948e-05,8.183227055269526e-05,-80.59458,293.5203,208.4463,0.0,86154.164,-3.168122,8.062953,-2.8447895,5.20877,8.053559303283691,1321.6891,0.00019724305,3.300921e-12,9.2821265e-06,6.862316e-07,281.05963,4.0771332e-07,8.4853586e-05,8.444587043499041e-05,0.02793773,0.5767654,0.24251711,1.0,0.06760716,0.5503099,0.058814548,0.23044051,-0.97211885,0.38592342,0.7639463,0.3780228793621063,0.93239284,0.00022072422,0.0007487803,0.0058416757,1.099233e-06,6.757084e-05,5.6067194e-07,7.161435,50.732048,3.361597e-05,0.00021440367,0.0058405763,3.6792808,normal
-2.4114945e-07,0.026365861,-0.015691139,-1.685855e-11,-2.8697757e-05,2.9649702e-05,5.834745888932957e-05,-81.93793,299.62515,142.43463,1.001017,89775.234,-3.1707036,8.07073,-0.043000348,5.6792374,5.722237713634968,1273.8054,0.000137011,6.2362957e-13,4.0025448e-06,2.723653e-07,166.06024,3.3801555e-07,5.3627293e-05,5.328927724690402e-05,0.012889926,0.6085663,0.24225262,1.0,0.014845836,0.60205257,0.05868633,-0.06664976,-0.8474927,0.4248503,0.80123264,0.3763822987675667,0.98515415,0.00010163118,0.00015723691,0.0010389934,6.458831e-07,4.8605656e-05,2.4723445e-08,4.0873933,19.926287,2.3029344e-05,0.00012461463,0.0010383475,6.8260384,normal
2.4783969e-08,0.027963767,-0.031236943,4.707657e-08,-2.4136601e-05,2.4416015e-05,4.8552616590313846e-05,-82.42042,295.62656,157.71008,0.0,87395.06,-3.1654701,8.052634,-5.8774943,5.472428,11.349922180175781,1289.0809,0.00016062564,1.2117667e-09,1.74761e-05,7.271127e-07,488.49326,1.9743534e-06,7.381216e-05,7.183780815012142e-05,0.025777008,0.4595255,0.3026291,1.0,0.0039372067,0.3971727,0.09158438,0.40412015,-1.0445124,0.2048898,0.69873923,0.49384941533207893,0.9960628,0.00012292445,0.00022238836,0.0016674325,3.2323321e-06,7.816365e-05,4.9456585e-08,5.829763,36.81668,3.9058148e-05,0.00011922787,0.0016642001,6.58192,normal
5.112806e-08,0.0030506074,-0.0025366023,-3.992824e-08,-1.2159677e-05,1.0903568e-05,2.3063244498189306e-05,-83.86838,297.6114,102.88625,0.0,88572.54,-3.1699026,8.06976,-3.8722873,4.0150757,7.887362957000732,1234.2571,7.435195e-05,2.2219863e-10,8.1093585e-06,3.7344517e-08,32.685925,1.0670589e-06,4.001602e-05,3.894895993994396e-05,0.003153643,0.43982267,0.30946702,1.0,0.001959821,0.39008677,0.09576983,0.39958936,-1.0391248,0.1670358,0.68710136,0.5200655795633793,0.9980402,5.6047742e-05,3.9660543e-05,0.00019501876,2.275451e-06,5.0529718e-05,1.5729585e-09,1.0303897,0.7835796,2.27663e-05,7.475598e-05,0.0001927433,9.117954,normal
3.233035e-07,0.0026002745,-0.0025771281,-1.7635994e-08,-2.8232938e-05,2.5818446e-05,5.40513851774449e-05,-82.421074,296.99353,111.56697,0.26123476,88205.164,-3.1670303,8.060765,-4.0855865,4.8608932,8.946479797363281,1242.9379,9.530171e-05,2.7493962e-11,1.1467937e-05,5.8342852e-08,125.90634,5.6145814e-07,7.215668e-05,7.159522668587215e-05,0.0066372524,0.5163991,0.27275467,1.0,0.0035289207,0.49392575,0.07439511,0.2106457,-0.8799794,0.30531687,0.7110203,0.40570345520973206,0.9964711,8.5391264e-05,9.347054e-05,0.0005600256,2.0281127e-06,5.8374713e-05,8.736742e-09,2.934695,9.656048,3.5149038e-05,9.569626e-05,0.0005579975,7.957697,normal
1.3060894e-07,0.021715516,-0.020680355,2.4213164e-11,-1.2724974e-05,1.3312601e-05,2.6037574798465357e-05,-83.004845,299.9687,163.52585,0.49673298,89981.21,-3.1718988,8.074676,0.0,4.322339,4.322339057922363,1294.8967,0.00013192257,1.2386603e-12,2.5961326e-06,5.378013e-07,320.03027,2.626475e-07,2.5519586e-05,2.5256939387929833e-05,0.022348473,0.6088571,0.2522651,1.0,0.015188669,0.61571527,0.06363768,-0.16466302,-0.88934445,0.42216414,0.81543595,0.393271803855896,0.9848113,9.8149714e-05,0.00021476031,0.0015387128,1.969493e-07,3.556993e-05,4.612199e-08,4.6952896,24.474386,1.6059574e-05,7.728409e-05,0.0015385158,6.28875,normal
1.0569976e-07,0.014193022,-0.02130111,-1.0222445e-10,-2.8825512e-05,2.6835078e-05,5.5660591442574514e-05,-81.88907,297.6688,183.77525,0.4989903,88606.72,-3.1681461,8.06747,-2.1926425,5.0648813,7.257523775100708,1315.1461,0.00021546103,6.1965424e-12,8.762953e-06,9.21768e-07,111.892265,3.8097863e-07,6.541902e-05,6.503804394242252e-05,0.01918077,0.56597245,0.27333397,1.0,0.007640383,0.57063866,0.07471146,-0.09629739,-0.9122462,0.36767748,0.77879643,0.41111893951892853,0.99235964,0.00016521083,0.00030392193,0.0016283771,2.324305e-06,5.648353e-05,9.2368545e-08,3.0307446,9.126588,2.9148647e-05,0.00010383156,0.0016260528,6.409973,normal
5.7248204e-08,0.010967361,-0.011506263,6.072934e-09,-3.6213067e-05,3.5492107e-05,7.170517437771196e-05,-81.43785,299.17,155.27829,1.1484168,89502.695,-3.1695173,8.068298,-0.6998664,6.251088,6.950954556465149,1286.6492,0.00017724368,1.3867994e-10,5.900678e-06,4.0735748e-07,95.51748,3.941916e-07,6.940012e-05,6.900593119496534e-05,0.012183087,0.621698,0.24050765,1.0,0.033848964,0.61754763,0.057843927,-0.10449722,-0.90757966,0.43935302,0.81769717,0.3783441334962845,0.96615106,0.00014356166,0.00025823573,0.0015922667,3.7887e-06,7.608397e-05,6.668569e-08,4.1649423,17.777966,3.749734e-05,0.00013653844,0.001588478,6.62478,normal
1.4527721e-08,0.010648655,-0.008121878,-4.9440196e-08,-2.5242716e-05,2.1902732e-05,4.7145447297225473e-05,-82.26621,292.86807,126.968285,-0.32380444,85771.71,-3.1619685,8.045214,-9.141953,6.4838967,15.625850200653076,1258.3391,0.00016401659,1.1560413e-10,2.2216122e-05,2.441509e-07,63.911568,2.572507e-06,8.992282e-05,8.735031104833979e-05,0.009665853,0.34950566,0.32337296,1.0,0.000335116,0.24009968,0.104570076,0.79328513,-0.6754966,0.07087444,0.57305783,0.5021834075450897,0.9996649,0.00013182346,0.00010052032,0.00057187513,8.37073e-06,9.9120756e-05,1.0104335e-08,2.026234,5.0369377,7.359973e-05,0.00015864079,0.0005635044,8.877581,normal
-1.231485e-08,0.0033438238,-0.003759966,-1.0572592e-08,-3.1125845e-05,3.1797805e-05,6.292365196713945e-05,-82.17773,297.2158,120.03339,0.33222753,88337.234,-3.1681414,8.064121,-3.7915983,5.7295113,9.521109580993652,1251.4043,9.516546e-05,1.5580866e-12,1.3304814e-05,5.8923995e-08,127.15991,6.29226e-07,7.648907e-05,7.585984592139994e-05,0.007467519,0.5062139,0.2842708,1.0,0.017465163,0.4805696,0.08080988,0.21606989,-1.0544556,0.26938033,0.72827274,0.4588924050331116,0.9825348,6.932044e-05,7.398916e-05,0.00044758397,4.6046366e-06,4.6703346e-05,5.4743956e-09,2.9324179,9.552899,3.194382e-05,7.104191e-05,0.00044297933,8.284079,normal
-1.13073106e-07,0.021051211,-0.02275125,-1.4547881e-08,-1.5977108e-05,1.316428e-05,2.914138781306974e-05,-82.837364,297.25162,132.30533,0.07497296,88358.516,-3.169045,8.07588,-3.3953512,4.152108,7.547459363937378,1263.6761,0.00018364654,3.0912772e-12,6.721148e-06,8.1310975e-07,171.42606,7.6114316e-07,4.4182976e-05,4.342183117955756e-05,0.020908164,0.53323895,0.2865454,1.0,0.014164541,0.52894914,0.08210826,0.06500621,-1.1229885,0.29136258,0.76616216,0.4747995585203171,0.98583543,0.00015734923,0.00027807208,0.0017990796,1.8105201e-06,2.777047e-05,7.732408e-08,3.476422,15.323517,1.0998843e-05,0.00017422895,0.0017972691,7.2758927,normal
-1.5559886e-08,0.009360732,-0.008767795,-1.2137455e-10,-2.7415383e-05,2.6580454e-05,5.3995836879039416e-05,-81.9204,297.10382,139.31816,1.0446694,88270.67,-3.1682656,8.066253,-2.3083386,5.703435,8.011773586273193,1270.689,0.00011661256,5.981019e-13,1.0387579e-05,1.5293278e-07,147.89594,4.863157e-07,7.200105e-05,7.151473640476524e-05,0.009163878,0.48952547,0.30222976,1.0,0.0020262878,0.47051042,0.09134282,0.17413007,-1.1012435,0.23598549,0.7223219,0.48633644729852676,0.99797374,8.196452e-05,9.473488e-05,0.0005298573,1.0097484e-06,4.7222613e-05,8.974697e-09,2.708816,8.379653,2.7909791e-05,9.0057525e-05,0.00052884757,8.284461,normal
-1.5401394e-06,0.012573493,-0.01164306,-7.257407e-11,-1.556857e-05,1.3936051e-05,2.9504619760700734e-05,-82.77749,299.09637,123.41318,0.19219631,89458.65,-3.1704268,8.069487,-1.6014668,4.4108963,6.012363076210022,1254.784,0.00014065333,1.0492646e-12,6.4994338e-06,2.379177e-07,83.162155,7.8913484e-07,4.3563927e-05,4.2774790969701826e-05,0.009931524,0.5306792,0.2708688,1.0,0.014747484,0.4933387,0.073369905,0.24990103,-1.032002,0.30896834,0.7458966,0.43692826479673386,0.9852525,0.00011392401,0.00013215447,0.00069089857,4.2661336e-06,7.0961e-05,1.7464803e-08,2.335647,5.567683,3.4212237e-05,0.00012556685,0.0006866324,7.4496236,normal
2.1407692e-07,0.05054688,-0.05100641,-3.1916786e-10,-2.5451247e-05,2.583101e-05,5.1282257118145935e-05,-82.20366,298.9522,193.38663,0.27639765,89372.42,-3.1689591,8.065937,-1.4078615,4.851465,6.259326696395874,1324.7574,0.00021950286,1.1152105e-12,4.3173086e-06,2.6453429e-06,441.12106,2.9309678e-07,5.9768063e-05,5.947496510572137e-05,0.044276934,0.6021673,0.26791474,1.0,0.0009251165,0.61344826,0.071778305,-0.15997583,-1.0574492,0.38010508,0.8316771,0.4515720009803772,0.9990749,0.0001755981,0.00046172965,0.0034051132,5.6025243e-07,8.487119e-05,2.1319428e-07,5.9147778,36.71579,2.1751202e-05,0.00014372705,0.003404553,4.9249954,normal
3.0919155e-06,0.032925587,-0.03448914,-2.3193617e-11,-1.8354864e-05,1.7130737e-05,3.548560016497504e-05,-82.63331,297.4947,171.13518,0.0,88503.09,-3.1673589,8.069582,-2.8958957,3.1202526,6.016148328781128,1302.506,0.00023878615,3.2086824e-14,4.5870806e-06,1.728702e-06,241.2045,2.176983e-07,6.568345e-05,6.546575258070675e-05,0.040621474,0.56368077,0.27702808,1.0,0.015181227,0.5602503,0.07674456,-0.05676576,-1.0321739,0.3468046,0.7967943,0.4499896839261055,0.98481876,0.00029778524,0.00051815284,0.002437686,1.9593894e-07,7.316315e-05,2.6848238e-07,2.439996,5.6356115,1.8568539e-05,0.00026748737,0.00243749,6.4086356,normal
9.0728867e-07,0.030579707,-0.033019636,3.9790436e-08,-3.3337084e-05,3.6726575e-05,7.006366195128066e-05,-80.952934,298.89316,150.99326,0.7904277,89337.125,-3.168383,8.064196,-0.71658707,6.1744747,6.891061782836914,1282.3641,0.0006048314,1.5161669e-11,8.587691e-06,4.031484e-06,29.144596,5.347706e-07,0.0001015649,0.00010103013254081361,0.023542138,0.7274009,0.19259241,1.0,0.014992541,0.7440336,0.03709184,-0.62670875,0.3569436,0.5957079,0.87848556,0.28277766704559326,0.98500746,0.00045227128,0.0003496342,0.0014417326,1.1879126e-05,0.00044926762,1.2224409e-07,0.7064639,-0.14572668,0.00013686321,0.0006640471,0.0014298535,8.471815,normal
-6.2424306e-08,0.006126935,-0.0058092065,-1.2282291e-08,-2.5928493e-05,2.5251882e-05,5.118037506690598e-05,-82.57814,298.98065,143.3483,0.6756733,89389.44,-3.170954,8.071932,-1.408523,5.2264194,6.634942412376404,1274.7191,9.3529474e-05,3.0125652e-11,5.951859e-06,1.4691862e-07,269.52744,5.1723185e-07,4.8481463e-05,4.796422996378169e-05,0.011116777,0.53528947,0.26578927,1.0,0.009759463,0.5076912,0.07064393,0.18880975,-0.92823386,0.32802957,0.73243403,0.40440448373556137,0.9902405,6.630372e-05,9.341772e-05,0.0005451553,1.0844361e-06,3.3175438e-05,8.726871e-09,2.9768577,9.972882,1.4383037e-05,7.431772e-05,0.0005440709,6.757219,normal
4.580475e-08,0.0031205746,-0.0029335779,6.921413e-08,-1.8876293e-05,2.0013724e-05,3.8890016185177956e-05,-82.952446,298.50235,90.42395,0.64300424,89103.66,-3.1711924,8.0727,-1.7761887,4.93968,6.715868830680847,1221.7948,5.897441e-05,1.8919652e-11,7.1839904e-06,3.041221e-08,74.317856,5.074979e-07,4.060698e-05,4.009948425220955e-05,0.0033912605,0.46403536,0.3037505,1.0,0.0022612538,0.42500472,0.092264354,0.3198992,-1.0648384,0.20392784,0.7064518,0.5025238916277885,0.9977387,4.1229832e-05,4.0014696e-05,0.00021462847,1.9844754e-06,2.7489088e-05,1.6011759e-09,1.9553913,3.9021683,1.4914134e-05,5.2676573e-05,0.000212644,8.980118,normal
3.590598e-08,0.02911427,-0.02787076,1.0761698e-11,-6.565017e-06,7.0671213e-06,1.3632138347929867e-05,-83.79787,298.52335,174.74336,0.0,89116.19,-3.17033,8.084814,-0.06038773,1.8053931,1.8657808303833008,1306.1143,0.00025981496,2.9159569e-15,1.793011e-06,2.7439953e-06,169.52527,1.3124314e-07,2.55767e-05,2.5445458636141893e-05,0.03721016,0.6204262,0.24223097,1.0,0.023084259,0.620312,0.058675844,-0.09066435,-0.93699837,0.43667015,0.82268906,0.38601893186569214,0.9769157,0.00019978418,0.00066508964,0.004375729,1.447313e-07,2.3879747e-05,4.4234423e-07,4.618399,21.890669,9.402413e-06,5.8217054e-05,0.004375584,6.947824,normal
9.409174e-09,0.09469301,-0.11664907,7.672312e-12,-3.1501644e-05,3.3721622e-05,6.522326475533191e-05,-77.547295,278.0996,138.51918,0.30821115,77339.4,-3.168109,8.069234,-4.1479597,5.2663617,9.414321422576904,1200.5039,0.00030201455,7.412692e-12,1.9357762e-05,3.5824648e-06,469.50726,1.5100943e-06,0.00012852445,0.00012701435278472673,0.058835786,0.45032874,0.3241599,1.0,0.00054000114,0.41035065,0.10507964,0.28748322,-1.2243081,0.1509017,0.7277372,0.5768354535102844,0.99946,0.00027210492,0.0008360931,0.006562101,3.466766e-06,0.000116123505,6.9905167e-07,7.1912274,51.032307,6.297446e-05,0.00024253303,0.0065586343,5.4398108,normal
8.367019e-07,0.0061747213,-0.0075305193,-8.63021e-09,-5.2073923e-05,5.07683e-05,0.00010284222571499413,-80.895744,299.14285,96.57295,1.9768445,89486.44,-3.1704926,8.068762,-0.35829052,7.766342,8.124632686376572,1227.9438,0.00014195922,6.606903e-10,9.328196e-06,1.6392643e-07,48.2606,6.95817e-07,7.3846866e-05,7.315105094107821e-05,0.006021256,0.6547844,0.23149388,1.0,0.023982955,0.67205995,0.053589415,-0.28973767,-0.7723055,0.48610988,0.8412629,0.3551529720425606,0.97601706,9.981187e-05,7.2802584e-05,0.00041128733,8.375588e-06,7.993517e-05,5.3002163e-09,1.713477,3.5484223,4.5709974e-05,0.00012873247,0.00040291174,8.725316,normal
3.789708e-09,0.0069507663,-0.004465981,3.464077e-09,-2.2272805e-05,2.2461792e-05,4.473459739529062e-05,-82.4811,298.90457,113.96187,0.9475825,89343.945,-3.1709812,8.072136,-1.3151433,5.233267,6.548410177230835,1245.3328,9.747699e-05,3.5790624e-12,6.270687e-06,8.282286e-08,66.60752,6.1467307e-07,5.100842e-05,5.039374975979172e-05,0.0057022553,0.5541928,0.27194598,1.0,0.008257843,0.53716063,0.07395461,0.0510548,-1.0372597,0.33546752,0.77324873,0.4377812221646309,0.99174213,6.671475e-05,6.9128815e-05,0.00037110504,1.7886031e-06,4.239449e-05,4.778793e-09,2.1459353,5.2386503,2.3125354e-05,8.3083054e-05,0.00036931643,8.161262,normal
-5.1032123e-07,0.02224668,-0.014610928,-3.9073058e-08,-3.5570505e-05,3.547201e-05,7.104251199052669e-05,-81.38353,294.33658,160.9509,0.2596769,86634.02,-3.1640434,8.057534,-5.3789587,6.525074,11.904032707214355,1292.3218,0.00021398104,3.2042114e-12,2.0844927e-05,5.0869096e-07,167.15227,1.5498312e-06,0.00011760863,0.00011605879865328461,0.016604612,0.49175328,0.29593942,1.0,0.0034090145,0.46563178,0.08758014,0.21059103,-1.0956057,0.24543811,0.7306193,0.48518120869994164,0.996591,0.00015849047,0.00019231979,0.0012941583,1.2632953e-05,0.00012081704,3.6986897e-08,4.4924026,21.44005,8.348803e-05,0.00016381696,0.0012815254,7.3499866,normal
6.729201e-07,0.015642824,-0.017777389,-1.6453318e-09,-6.917418e-05,7.1322225e-05,0.0001404964077664772,-80.06573,298.5432,144.22455,1.9452459,89128.05,-3.1679585,8.06363,-0.51543677,8.2996235,8.815060257911682,1275.5955,0.00038524502,1.0846739e-11,8.484889e-06,1.3629586e-06,26.526035,3.3628697e-07,0.000120348384,0.00012001209374545851,0.012936185,0.61366665,0.25152513,1.0,0.040616885,0.60677934,0.0632649,-0.050749056,-1.0826122,0.41265061,0.83175015,0.4190995469689369,0.95938313,0.0003059421,0.0002224503,0.0010560018,1.3598584e-05,0.00031129288,4.9484136e-08,0.5513078,0.07922459,7.541135e-05,0.00046431366,0.0010424032,7.9499426,normal
4.115919e-07,0.0029107507,-0.0024497444,-2.8380822e-09,-2.8059523e-05,2.6168762e-05,5.422828417067649e-05,-82.36249,298.22336,132.44562,1.2537469,88937.164,-3.1708164,8.076558,-0.37306088,5.738986,6.112046897411346,1263.8164,6.915655e-05,2.7274459e-12,7.2479834e-06,2.826225e-08,36.18266,3.30906e-07,5.2996e-05,5.2665094706583204e-05,0.0024094882,0.53182787,0.28359887,1.0,0.0022250484,0.5126513,0.08042832,0.07233874,-1.0453907,0.30551592,0.76461583,0.4590999111533165,0.99777496,5.7084308e-05,6.155671e-05,0.00033287576,5.0483723e-06,3.3302185e-05,3.789229e-09,2.3341796,5.9679174,2.1247588e-05,5.6736382e-05,0.00032782738,8.358758,normal
1.14053575e-08,0.0097620925,-0.006670237,-6.150707e-10,-2.9770696e-05,2.8141774e-05,5.7912469401344424e-05,-81.911705,294.4788,137.49493,0.41837037,86717.766,-3.1657357,8.065961,-5.4588013,6.363409,11.822210311889648,1268.8657,0.00013147532,1.8519752e-11,1.5573734e-05,1.3182111e-07,66.70278,1.3062785e-06,8.529783e-05,8.399154611993254e-05,0.007182215,0.4203535,0.32804683,1.0,0.0017454597,0.36632082,0.10761472,0.38656795,-1.1521438,0.10231813,0.6840172,0.5816990491002798,0.99825454,0.00012789876,0.00013120295,0.0007010731,3.4133307e-06,8.282864e-05,1.7214214e-08,2.0426953,4.883066,3.544807e-05,0.0001699256,0.00069765974,8.554827,normal
-1.775512e-08,0.006291427,-0.0076489286,-4.0412096e-09,-4.284903e-05,4.1829873e-05,8.467890438623726e-05,-81.24639,298.24402,124.91531,0.60224843,88949.5,-3.1684132,8.063396,-2.0794322,6.815716,8.895148038864136,1256.2861,0.00018802335,3.883662e-11,8.219905e-06,2.8060558e-07,22.410738,6.912475e-07,7.4969175e-05,7.427792961323121e-05,0.006050579,0.5798527,0.27107766,1.0,0.00042128775,0.5695816,0.073483095,-0.08542007,-0.99970937,0.36370644,0.8127991,0.44909263402223587,0.9995787,0.00013487264,9.842707e-05,0.0004282088,5.518046e-06,0.00012477787,9.687888e-09,0.58738524,-0.45796323,4.4263994e-05,0.00019809115,0.00042269073,8.591837,normal
1.01038765e-07,0.009602318,-0.0075327996,1.8277542e-09,-1.8589068e-05,1.873849e-05,3.732755794771947e-05,-83.39977,298.05963,110.57869,0.10000084,88839.54,-3.170395,8.071115,-3.2993574,3.8035262,7.102883577346802,1241.9496,5.852681e-05,6.260041e-11,9.217658e-06,3.2237708e-08,90.35259,9.657792e-07,4.0885447e-05,3.991966562466587e-05,0.0033042966,0.5362886,0.26224226,1.0,0.025814958,0.5066081,0.068771,0.22755675,-0.9187145,0.33415878,0.73332626,0.399167500436306,0.97418505,5.2031406e-05,9.056723e-05,0.0005054689,1.8368532e-06,1.9552186e-05,8.202423e-09,3.3217623,11.42643,9.349593e-06,4.5879773e-05,0.00050363207,6.439255,normal
-7.791973e-08,0.01818451,-0.024570893,-3.7088659e-09,-2.5170211e-05,2.2761538e-05,4.7931749122653855e-05,-81.8153,296.3603,143.94589,0.5771876,87829.414,-3.1670618,8.061203,-4.1305723,6.403697,10.534269332885742,1275.3168,0.00016547756,5.219547e-12,9.971118e-06,3.4891428e-07,86.60538,1.0014668e-06,6.516398e-05,6.416251167706832e-05,0.011710748,0.46190003,0.31237665,1.0,0.0027531614,0.43910488,0.09757917,0.2393045,-1.1606745,0.18267466,0.7099282,0.5272535718977451,0.99724686,0.00013076536,0.00021272381,0.0014046888,2.6316554e-06,5.692105e-05,4.5251422e-08,4.0349283,19.27099,2.8252636e-05,0.00014597597,0.0014020571,6.57249,normal
